epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,305.019,2.30951,7.20191,1.91431,0.54746,0.2254,0.20206,0.09167,2.13112,7.17735,2.14301,0.000412234,0.000412234,0.000412234
